,url_link,id,content,article_id,
1367,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啊不問三餐問啥?學4%仔萊豬加工食品吃好吃滿不敢講拼命,246,
1368,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 約炮？,247,
1369,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 你的意思是你文不對題阿 蠻好笑的 XD,248,
1370,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 4%仔的意思是到現在還不知道臉被打爛啦，4%仔難道人間笑,249,
1371,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 話?XDDDDDDDD,250,
1372,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 其實你不看標題就算了，連林醫師文章也不看,251,
1373,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 林醫師文章裡面只說豬或牛嗎？,252,
1374,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 可憐阿，從頭到尾大家都在討論萊客多巴胺,253,
1375,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 卻有人對林醫師的主張一直推託閃躲,254,
1376,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 我沒看內文怎麼知道牛排的事情？,255,
1377,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 繼續瞎掰阿，反正貼林醫師的文聲明你們都不敢復述了,256,
1378,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 前面還說我用牛排影射人，現在又說我沒看內文，笑死,257,
1379,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 政黑水準真可憐，我沒看內文你怎麼能跟我討論牛排,258,
1380,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 自打嘴巴喔 XDDD,259,
1381,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 討論萊客多巴胺要貼晚餐，到底是誰跳針阿 XDDD,260,
1382,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 政黑真是笑死我了,261,
1383,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 那貼早餐行不行 XDDDD,262,
1384,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 會不會等等還要我貼生理指數,263,
1385,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 原來在政黑討論萊客多巴胺要貼晚餐阿 XD,264,
1386,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 崩潰？推 seigtmh: 叫你貼個晚餐圖，那這是誰,265,
1387,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啊4%仔只吃早餐一餐膩？那林北沒吃早餐習慣484無敵?好好,266,
1388,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 貼吃了什麼，別滿滿加工食品到時萊劑吃最多讓大家再一次,267,
1389,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 看清4%仔的無知沒有下限喔~,268,
1390,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 要4%仔貼吃什麼哭生理指數，這問A答C讓人想起柯屁孬種樣,269,
1391,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: XDDDDD,270,
1392,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 完蛋啦，衛服部每次萊客多巴胺的相關記者會,271,
1393,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 都要先貼晚餐喔,272,
1394,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 不然政黑版眾會說跳針,273,
1395,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 一直大聲哭自己沒看內文就出來讓人打臉到底哪招？沒看內,274,
1396,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 文就是來亂的欸?柯屁都教4%仔不看內文就開始自顧自崩潰,275,
1397,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: ？喔幹真的好4%,276,
1398,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 政黑邏輯真的很好笑，那為啥不能是午餐呢？？？,277,
1399,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 原因，他們說了算,278,
1400,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 完蛋啦～4%仔崩潰到衛福部幻想自己是部長啦～ 4%仔醒醒,279,
1401,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: ，你只是個4%,280,
1402,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 要討論萊客多巴胺，貼毒物科醫師聲明不行要貼晚餐,281,
1403,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啊不就要貼三餐?三餐不包含？這就是4%柯屁邏輯?難怪老聽,282,
1404,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 人說不智障的柯糞都早變成柯黑惹,283,
1405,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 難怪走不出政黑，我看連日常生活都有問題 XDDD,284,
1406,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啊那個毒物科醫生的主張貼出來4%仔當屁不是？0加工食品,285,
1407,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啦幹，萊豬做加工食品最多還不討論毒物科醫生的0加工食,286,
1408,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 品主張，是要人類當4%仔們都智障膩?,287,
1409,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 好啦，madaniel我就問你林醫師對萊客多巴胺主張是？,288,
1410,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 你不是四趴仔也不是智障，那你應該能回答那篇聲明吧,289,
1411,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 難怪爬不出螢幕，4%仔連午餐包在三餐裡都不知道難怪進不,290,
1412,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,": 了現實世界也不知道自己每天吃了啥XDDD, 這就是4%仔XDDD",291,
1413,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: D,292,
1414,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 你就說那篇聲明對萊客多巴胺的主張是什麼嘛,293,
1415,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 快點回答阿，你不是四趴仔吧？難道你是？,294,
1416,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 笑死我啦 XDDDDDDD,295,
1417,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 阿前面不是說了幾百遍？林醫師對萊劑主張就是包含在0加,296,
1418,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 工食品的細節?4%仔如果不是真的一輩子吃屎智障無知不識,297,
1419,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 字的話還不好好討論什麼是林醫師到零加工食品主張？,298,
1420,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 奇怪那篇聲明裡面有加工兩個字嗎？,299,
1421,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 都回答多少遍了還看不懂，果然4%仔就是4%仔，只能拼命崩,300,
1422,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 潰XDDDDD,301,
1423,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 我問你林醫師對萊客多巴胺aka瘦肉精的主張,302,
1424,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 結果變成林醫師對加工食品的主張？,303,
1425,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 奇怪林醫師主張你就只看過一篇聲明?你是不是根本對林醫,304,
1426,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 師不熟？難怪被打臉到死只能崩潰，柯蠊4%仔XDDD,305,
1427,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 就先針對這篇聲明回答嘛，林醫師字字擲地有聲欸,306,
1428,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 奇怪到現在大家打臉多少遍萊豬主要就是做加工食品，還在,307,
1429,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 沒有加工是瞎了還是不識字?4%仔到底要失去多少人體機能,308,
1430,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啦XDDDF,309,
1431,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 萊豬不來也還是有加工食品阿，兩者本來就不能混為一,310,
1432,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 談,311,
1433,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 難道你覺得萊豬 = 加工食品？政黑邏輯是這樣嗎？,312,
1434,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 阿就萊豬主要做加工食品啊？林醫師主要飲食原則有0加工,313,
1435,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 食品沒有萊劑知道嗎？ 字字擲地有聲告訴你萊豬就是主要,314,
1436,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 做加工食品這種常識，4%仔的認知能力有問題看不懂嗎？ 4,315,
1437,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: %仔把林醫師的主張當屁幹嘛還引用他呢？ 4%仔的知識程度,316,
1438,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 跟崩潰能力讓人印象深刻欸,317,
1439,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 我問你這篇聲明你要跳針多久阿.......,318,
1440,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 萊豬主要就是做加工食品，阿萊豬不來林醫師的主張就是0,319,
1441,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 加工食品，何況萊豬來就是做加工食品，4%仔到底多看不起,320,
1442,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 林醫師當林醫師是屁啦？ 自己當屁要別人當寶就是爬不出,321,
1443,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 螢幕當笑話娛樂世人的4%仔邏輯膩？,322,
1444,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 我問這種常識4%仔是不是一輩子看不懂啊？ 不吃屎智障不,323,
1445,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 成4%?,324,
1446,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 整篇也沒食品，加工兩個字，然後就要扯到加工食品上,325,
1447,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 可是整篇聲明清清楚楚寫著萊客多巴胺阿,326,
1448,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 這篇沒有萊豬4%仔也拼命萊豬啊？ 現在4%仔表演把自己臉,327,
1449,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 打爛喔？,328,
1450,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 可是林醫師飲食原則大大的0加工食品，而萊豬就是做加工,329,
1451,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 食品的啊？ 4%仔真的這麼智障？,330,
1452,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 標題寫著萊豬，內文也有討論美豬美牛與萊劑相關,331,
1453,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 林醫師飲食原則是另外一篇嘛.....你要不要先答這篇,332,
1454,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 這篇又沒提到加工食品、也沒提到飲食原則,333,
1455,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 不然你們說說「本人一直以來對」後面是什麼字阿,334,
1456,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 這篇內文他媽的連個豬字都沒有，4%仔還大聲說相關喔？,335,
1457,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 哇哩累幹，我都覺得吃屎智障支那賤畜廣西活笑話realtw品,336,
1458,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 德高潔知廉恥榮辱了,337,
1459,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 有人限定戰場嗎？我只看到有人逃離戰場阿 XDDD,338,
1460,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 不然4%仔大聲說林醫師的一生主要主張對4%仔都是屁，4%仔,339,
1461,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 一輩子的知識量只有一篇文章，而且是越低越好，不是像加,340,
1462,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 工食品一樣的0啊？,341,
1463,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: madaniel: 這篇內文他媽的連個豬字都沒有,342,
1464,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: ？？？？？？？？？,343,
1465,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 難怪林醫師對萊客多巴胺你答不出來，笑死 XDDDD,344,
1466,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 沒有人限定戰場的話表示4%仔的世界只有一篇文章毫無其他,345,
1467,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 知識量所以把它開口閉口的林醫師主張當屁? 可以，這非常,346,
1468,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 4%仔,347,
1469,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 我先備份了，請問可以做成簽名檔嗎 XDDD,348,
1470,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 這篇內文就沒有豬字啊？沒有豬字的內文4%仔可以看出豬..,349,
1471,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: .難怪萊豬主要做加工食品這句話4%仔一輩子看不到，我開,350,
1472,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 始相信當了4%仔後其實不是故意裝死崩潰，而是真的無知智,351,
1473,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 障了XDDDDDDD,352,
1474,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 請問內文第一句是？,353,
1475,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 「以「總數」來看，台灣人吃最多的是豬肉。」,354,
1476,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 做成簽名檔是能讓T董美牛文長出豬字？還是能讓4%仔們長,355,
1477,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 出大腦?簽名檔沒這種功能吧（茶）,356,
1478,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 沒豬字？？？,357,
1479,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 難怪林醫師的聲明一直沒人敢說，政黑水準 哈哈哈哈,358,
1480,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 難怪人家說政黑都是反串的，我今天終於相信了,359,
1481,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 喔幹好像是誒，好吧，因為討論的是美牛沒注意，沒差沒差,360,
1482,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 4%仔大力做簽名檔，反正4%仔就是推文耍無知智障的存在，,361,
1483,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 我以後發文都會把4%仔不知道萊豬主要拿來做加工食品，在,362,
1484,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 那不斷哭號談萊劑跟加工食品無關的4%智障樣給大家看的，,363,
1485,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 每篇都放，嘻嘻4%,364,
1486,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 林醫師的聲明都說爛了還哭沒人敢說？難怪人家說不智障的,365,
1487,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 柯糞都早變成柯黑，4%仔們吃屎智障跟支那賤畜一家親，我,366,
1488,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 今天終於信了XDDDD,367,
1489,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 可能被打臉整晚的4%仔終於有個字看懂了吧，我們要體諒4%,368,
1490,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 仔沒料被打臉整晚的崩潰啦,369,
1491,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 你們貼的那篇裡面有聲明兩個字嗎？,370,
1492,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 有豬的說沒豬，沒聲明的卻說有聲明,371,
1493,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 然後林醫師本人擲地有聲的字卻不敢說,372,
1494,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 好了啦，看你們整晚這副崩潰的樣子就知道不敢面對,373,
1495,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 「對萊克多巴胺的殘留量一直堅守著愈低愈好」,374,
1496,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啊林醫師的飲食原則，還給遺孀拿出來強調的被無知4%仔當,375,
1497,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 屁就不說了，萊豬主要就是拿來做加工食品的4%仔484一輩,376,
1498,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 子看不到呀？,377,
1499,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 「不要最好的原則。」,378,
1500,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 反正政黑就這樣阿，討論萊劑～～～,379,
1501,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 「阿你晚餐貼照片了沒」,380,
1502,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啊越低越好就不是0啊~林醫師的0加工食品呢？ 4%仔還在崩,381,
1503,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 潰假裝不識字嗎？ ……………………還是真的不識字？,382,
1504,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 「你不看內文」、「看錯了，嘻嘻」,383,
1505,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 反正4%仔就這樣啊～討論食安只能討論萊豬，啊萊豬做加工,384,
1506,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 食品用的但跟加工食品無關，然後食安戰士4%仔說討論食安,385,
1507,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 重點不是大家吃什麼，是要跟他約炮，這就是4%，讚讚讚,386,
1508,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,": ""我沒看內文就來戰""  嘻嘻低能丟臉43仔",387,
1509,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 拜託不要再秀下限了，萊客多巴胺  != 加工食品,388,
1510,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 林醫師該篇聲明針對萊客多巴胺就是萊客多巴胺,389,
1511,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,": ""我智障低能不知道萊豬拿來做加工食品不重要，我沒看內",390,
1512,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 你要扯加工食品，也跟這篇聲明無關阿,391,
1513,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,": 文就在崩潰不重要，我吃什麼不重要，重點是約炮""=>這就",392,
1514,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 是4%約炮仔，嘻嘻真的非常4%,393,
1515,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啊萊豬就做加工食品的怎麼無關怎麼扯？萊豬跟加工食品無,394,
1516,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 關那跟什麼有關?難道跟4%約炮有關膩？ 嘻嘻4%仔,395,
1517,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 無聊喔，我是覺得很可悲啦,396,
1518,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 跟別人討論內文半天卻又說別人沒看內文,397,
1519,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 阿真的沒看內文的，也不敢面對林醫師該篇聲明,398,
1520,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 4%仔覺得自己很無聊很可悲還約不到炮嗎？。不意外啦其實,399,
1521,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: ，連常識都沒有還想約炮，嘖嘖,400,
1522,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: TheoEpstein 你一下跟我討論牛排一下又說我沒看內文,401,
1523,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 你要不要先解釋你自打嘴巴的部份阿,402,
1524,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啊林醫師聲明跟飲食原則都戰完了，自稱沒看內文就進來的,403,
1525,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 4%約炮仔還在崩潰，哭哭約不到炮,404,
1526,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 我是不太想跟連自己說過的話都能無視的人討論啦,405,
1527,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 自打嘴巴是指口口聲聲萊豬卻說跟加工食品無關的4%約炮仔,406,
1528,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 嗎？,407,
1529,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 因為這樣討論就，沒價值嘛，反正說了不算數,408,
1530,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 對啊，我們都不想跟無視自己說過的話，無視自己吃過的東,409,
1531,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 西，無視常識只想約炮的崩潰4%仔討論阿~只對打臉無知沒,410,
1532,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 料宣稱萊豬跟加工食品無關的凌遲4%仔有興趣，嘻嘻,411,
1533,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 啊4%仔曾經認為4%的跳針有價值?請問4%仔字典裡價值是三,412,
1534,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 小意思？,413,
1535,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 「宣稱萊豬跟加工食品無關」我可從來沒這麼說,414,
1536,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: 兩邊我都會回,415,
1537,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 阿前面不是說沒提到加工不能談？阿現在承認有關啦?好啦,416,
1538,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 話題回來了，既然4%仔終於逼不得已承認有關了，那麼這麼,417,
1539,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 痛恨萊豬的4%仔有沒有做到林醫師主張的0加工食品啊？,418,
1540,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,chrisjohn214,: madniel 真的要說也是照先後順序吧？,419,
1541,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 晚餐吃了什麼，多少加工食品？明明林醫師就說0加工食品,420,
1542,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 還吃，4%仔是不是把林醫師當屁?之前哭號談萊劑不能談加,421,
1543,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 工食品現在承認有關，4%仔是不是自己說的話不認把4%仔自,422,
1544,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 己當屁當智障當下賤低能賤貨？好好回啊4%仔,423,
1545,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: 既然萊豬就是做加工食品的就是有關，那萊豬就是加工食品,424,
1546,https://www.ptt.cc//bbs/HatePolitics/M.1603885916.A.AE9.html,madaniel,: ，有個屁的先後順序?,425,
